#1PLOTGEOM**GeoViewer Blue plot                                                             
# Origin and axis parameters
#  X0PICT=   0.00000E+00  Y0PICT=  -0.29339E+01  Z0PICT=  -0.91554E+01
#  X1PICT=   0.00000E+00  Y1PICT=   0.29012E+01  Z1PICT=   0.38258E+01
#  TYX=   0.00000E+00 TYY=   0.10000E+01 TYZ=   0.00000E+00
#  TXX=   0.00000E+00 TXY=   0.00000E+00 TXZ=   0.10000E+01
#  XAXLEN=   0.12981E+02 YAXLEN=   0.58351E+01
-1.0384912 -2.91754 0 -2.9339039 -3.7033012 2 28 0 0 0 0
-0.9735855 -2.91754 0 -2.9339039 -3.6383955 2 28 0 0 0 0
-0.9086798 -2.91754 0 -2.9339039 -3.5734898 2 28 0 0 0 0
-0.8437741 -2.91754 0 -2.9339039 -3.5085841 2 28 0 0 0 0
-0.7788684 -2.91754 0 -2.9339039 -3.4436784 2 28 0 0 0 0
-0.7139627 -2.91754 0 -2.9339039 -3.3787727 2 28 0 0 0 0
-0.649057 -2.91754 0 -2.9339039 -3.313867 2 28 0 0 0 0
-0.5841513 -2.91754 0 -2.9339039 -3.2489613 2 28 0 0 0 0
-0.5192456 -2.91754 0 -2.9339039 -3.1840556 2 28 0 0 0 0
-0.4543399 -2.91754 0 -2.9339039 -3.1191499 2 28 0 0 0 0
-0.3894342 -2.91754 0 -2.9339039 -3.0542442 2 28 0 0 0 0
-0.3245285 -2.91754 0 -2.9339039 -2.9893385 2 28 0 0 0 0
-0.2596228 -2.91754 0 -2.9339039 -2.9244328 2 28 0 0 0 0
-0.1947171 -2.91754 0 -2.9339039 -2.8595271 2 28 0 0 0 0
-0.1298114 -2.91754 0 -2.9339039 -2.7946214 2 28 0 0 0 0
-0.0649057 -2.91754 0 -2.9339039 -2.7297157 2 28 0 0 0 0
-5.5788707e-15 -2.91754 0 -2.9339039 -2.66481 2 28 0 0 0 0
0.0649057 -2.91754 0 -2.9339039 -2.5999043 2 28 0 0 0 0
0.1298114 -2.91754 0 -2.9339039 -2.5349986 2 28 0 0 0 0
0.1947171 -2.91754 0 -2.9339039 -2.4700929 2 28 0 0 0 0
0.2596228 -2.91754 0 -2.9339039 -2.4051872 2 28 0 0 0 0
0.3245285 -2.91754 0 -2.9339039 -2.3402815 2 28 0 0 0 0
0.3894342 -2.91754 0 -2.9339039 -2.2753758 2 28 0 0 0 0
0.4543399 -2.91754 0 -2.9339039 -2.2104701 2 28 0 0 0 0
0.5192456 -2.91754 0 -2.9339039 -2.1455644 2 28 0 0 0 0
0.5841513 -2.91754 0 -2.9339039 -2.0806587 2 28 0 0 0 0
